source,target,weight
lilypichu,pokimane,44463
lilypichu,mizkif,39226
lilypichu,scarra,31692
lilypichu,quarterjade,30516
lilypichu,shroud,25924
lilypichu,sodapoppin,23538
lilypichu,masayoshi,22622
lilypichu,natsumiii,21215
lilypichu,tinakitten,21024
lilypichu,offlinetv,20671
lilypichu,valorant,19037
lilypichu,starsmitten,18238
lilypichu,qtcinderella,18182
lilypichu,peterparktv,16097
lilypichu,nmplol,14625
lilypichu,moistcr1tikal,14481
lilypichu,xchocobars,14436
lilypichu,loltyler1,14007
lilypichu,myth,13304
lilypichu,tectone,12586
lilypichu,maya,12282
lilypichu,shiphtur,12161
lilypichu,summit1g,11494
lilypichu,pokelawls,10069
forsen,xqcow,82649
forsen,sodapoppin,63118
forsen,mizkif,37522
forsen,pokelawls,35618
forsen,lirik,34194
forsen,shroud,30180
forsen,summit1g,30113
forsen,nymn,28257
forsen,nmplol,28188
forsen,loltyler1,27675
forsen,zackrawrr,23361
forsen,hasanabi,22884
forsen,trainwreckstv,22146
forsen,moonmoon,21689
forsen,quin69,18361
forsen,greekgodx,16169
forsen,moistcr1tikal,13993
forsen,pokimane,13820
forsen,pestily,12164
forsen,lacari,11997
forsen,valorant,11498
forsen,jerma985,10556
thebausffs,xqcow,28236
thebausffs,tobiasfate,20323
thebausffs,valorant,12966
handongsuk,yapyap30,62982
handongsuk,tmxk319,53754
handongsuk,runner0608,43439
handongsuk,pjs9073,37797
handongsuk,pacific8815,36062
handongsuk,hanryang1125,33609
handongsuk,saddummy,33044
handongsuk,nodolly,26376
handongsuk,looksam,25970
handongsuk,ses836,25738
handongsuk,rkdthdus930,24856
handongsuk,paka9999,24683
handongsuk,overwatchkr,24320
handongsuk,jinsooo0,23400
handongsuk,rhdowgps,22971
handongsuk,johnny3047258,21490
handongsuk,inecr7024,20388
handongsuk,skswhdkgo1,19941
handongsuk,tst1023,19505
handongsuk,yumyumyu77,19483
handongsuk,mlchoins,17958
handongsuk,kimdoe,17228
handongsuk,naseongkim,16678
handongsuk,woowakgood,16642
handongsuk,xkwhd,16580
handongsuk,wpghd321,15586
handongsuk,sonycast_,13359
handongsuk,nanajam777,12532
handongsuk,lostark_kr,12311
handongsuk,nokduro,11997
handongsuk,pikra10,11789
handongsuk,rooftopcat99,11192
handongsuk,jungtaejune,11129
handongsuk,portialyn,11108
handongsuk,obm1025,10209
handongsuk,leechunhyang,10089
fuslie,sykkuno,69975
fuslie,xqcow,56164
fuslie,pokimane,46822
fuslie,lilypichu,37977
fuslie,quarterjade,33471
fuslie,mizkif,29710
fuslie,kyedae,27729
fuslie,shroud,26705
fuslie,tinakitten,24672
fuslie,masayoshi,23328
fuslie,natsumiii,20977
fuslie,offlinetv,20861
fuslie,scarra,20853
fuslie,ray__c,20837
fuslie,valorant,20181
fuslie,kkatamina,19871
fuslie,hasanabi,19838
fuslie,itsryanhiga,17982
fuslie,peterparktv,17200
fuslie,starsmitten,17140
fuslie,summit1g,17101
fuslie,ssaab,16377
fuslie,koil,16264
fuslie,sodapoppin,16189
fuslie,iitztimmy,16182
fuslie,xchocobars,15836
fuslie,qtcinderella,14581
fuslie,omie,12525
fuslie,myth,12306
fuslie,ironmouse,11947
fuslie,karlnetwork,11156
fuslie,hjune,10965
fuslie,shahzam,10729
fuslie,nmplol,10477
fuslie,shiphtur,10154
jschlatt,ranboolive,34853
jschlatt,wilbursoot,34543
jschlatt,mizkif,32229
jschlatt,tubbo,30838
jschlatt,xqcow,29676
jschlatt,tommyinnit,24006
jschlatt,philza,22881
jschlatt,karlnetwork,22857
jschlatt,quackity,22582
jschlatt,sodapoppin,18291
jschlatt,moistcr1tikal,15880
jschlatt,sapnap,14903
jschlatt,tubbolive,13678
jschlatt,nmplol,13542
jschlatt,pokimane,12611
jschlatt,sneegsnag,12026
jschlatt,qtcinderella,11944
jschlatt,punz,11586
jschlatt,sykkuno,11383
jschlatt,thisisnotgeorgenotfound,10842
mckytv,montanablack88,102658
mckytv,trymacs,66129
mckytv,real_bazzi,61453
mckytv,therealknossi,53756
mckytv,spartatheoriginal,42931
mckytv,qseng66,34873
mckytv,unsympathisch_tv,21834
mckytv,papaplatte,19953
mckytv,mehdideluxe,18902
mckytv,sidneyeweka,13878
mckytv,ungespielt,13273
mckytv,tanzverbot,12196
mckytv,scurrows,10842
elded,thegrefg,67995
elded,juansguarnizo,55009
elded,rubius,46681
elded,ibai,44996
elded,elmariana,33766
elded,jelty,18325
elded,robertocein,16260
noway4u_sir,solaaaa,29423
noway4u_sir,sologesang,26855
noway4u_sir,trymacs,16133
noway4u_sir,ratirl,13883
noway4u_sir,thebausffs,12190
noway4u_sir,papaplatte,11675
lululuvely,tsm_imperialhal,46480
lululuvely,shivfps,36091
lululuvely,nickmercs,34534
lululuvely,tfue,29760
lululuvely,sweetdreams,23820
lululuvely,shroud,23294
lululuvely,nicewigg,20725
lululuvely,xqcow,19284
lululuvely,nokokopuffs,17537
lululuvely,rogue,14155
lululuvely,snip3down,12292
lululuvely,mande,12233
lululuvely,pokimane,11130
lululuvely,valorant,10976
lululuvely,playapex,10816
gabepeixe,loud_coringa,106797
gabepeixe,lenonns,32754
gabepeixe,mqs1,28933
gabepeixe,meikodboy_,21337
gabepeixe,gaules,18195
gabepeixe,loud_thurzin,12689
silvername,verni_shavermy,41519
silvername,weplaycsgo_ru,25804
silvername,stray228,18233
silvername,voodoosh,17714
silvername,tpabomah,10581
slushpuppy,summit1g,38270
slushpuppy,xqcow,18459
slushpuppy,willerz,12503
scarra,xqcow,33906
scarra,shroud,30362
scarra,sykkuno,28423
scarra,valorant,19920
scarra,sodapoppin,19343
scarra,shiphtur,17942
scarra,starsmitten,16920
scarra,summit1g,15750
scarra,xchocobars,12249
scarra,sneakylol,11096
scarra,tinakitten,10813
moonmoon,sodapoppin,66413
moonmoon,xqcow,53161
moonmoon,summit1g,41879
moonmoon,shroud,35509
moonmoon,pokelawls,28570
moonmoon,penta,25299
moonmoon,zackrawrr,22670
moonmoon,pestily,20171
moonmoon,nmplol,18721
moonmoon,quin69,16188
moonmoon,surefour,15779
moonmoon,ssaab,13782
moonmoon,roflgator,13022
moonmoon,trainwreckstv,12363
moonmoon,nymn,10753
moonmoon,sykkuno,10745
moonmoon,richwcampbell,10161
moonmoon,pokimane,10128
knekro,thegrefg,59385
knekro,rubius,40008
knekro,littleragergirl,26961
knekro,th3antonio,23055
knekro,tvander,21258
knekro,reventxz,20896
knekro,mixwell,20294
knekro,nissaxter,17544
knekro,l3tcraft,13836
knekro,soyfelipez360,13452
knekro,menostrece,10914
knekro,papigavitv,10268
wardell,xqcow,29361
real_bazzi,therealknossi,55674
real_bazzi,spartatheoriginal,45566
real_bazzi,trymacs,44428
real_bazzi,scurrows,16598
real_bazzi,unsympathisch_tv,15023
real_bazzi,tanzverbot,11932
real_bazzi,sidneyeweka,10684
quin69,sodapoppin,40495
quin69,xqcow,38480
quin69,steelmage,37957
quin69,zackrawrr,30223
quin69,summit1g,28466
quin69,shroud,28136
quin69,raizqt,19874
quin69,trainwreckstv,11895
spygea,stylishnoob4,107729
spygea,sutanmi,21248
spygea,ta1yo_tv,18273
spygea,valorant,11824
kendinemuzisyen,sizophren,28372
kendinemuzisyen,pqueen,24266
kendinemuzisyen,mujs_,21503
kendinemuzisyen,unlostv,21393
kendinemuzisyen,rraenee,19984
kendinemuzisyen,mithrain,18440
kendinemuzisyen,uthenera,14027
kendinemuzisyen,nympeaaa,13885
kendinemuzisyen,valorant_esports_tr,12912
kendinemuzisyen,russzfps,11056
kendinemuzisyen,legoo,10534
streamerhouse,zackrawrr,14537
streamerhouse,summit1g,10972
emiru,mizkif,84175
emiru,xqcow,63148
emiru,sodapoppin,47335
emiru,esfandtv,40271
emiru,pokimane,36373
emiru,hasanabi,36151
emiru,nmplol,34753
emiru,shroud,28067
emiru,maya,26565
emiru,loltyler1,23578
emiru,tectone,23339
emiru,qtcinderella,22526
emiru,simply,22416
emiru,richwcampbell,21952
emiru,lilypichu,21297
emiru,pokelawls,20608
emiru,summit1g,19723
emiru,moistcr1tikal,19639
emiru,zackrawrr,18726
emiru,trainwreckstv,17501
emiru,sykkuno,17289
emiru,myth,16553
emiru,jschlatt,14973
emiru,willneff,13873
emiru,lacari,13823
emiru,fuslie,13422
emiru,kyedae,13249
emiru,valorant,13019
emiru,lirik,12873
emiru,erobb221,12682
emiru,ironmouse,11285
emiru,scarra,10985
emiru,nymn,10716
emiru,quarterjade,10332
emiru,forsen,10234
tfblade,thebausffs,25533
tfblade,xqcow,20585
tfblade,tobiasfate,16469
tfblade,valorant,10638
dreadztv,just_ns,48559
dreadztv,voodoosh,32517
dreadztv,silvername,29597
dreadztv,honeymad,29162
dreadztv,weplaycsgo_ru,22503
dreadztv,recrent,21993
dreadztv,icebergdoto,21520
dreadztv,stray228,19506
dreadztv,karmikkoala,19166
dreadztv,guit88man,18550
dreadztv,ilame,17980
dreadztv,lenagol0vach,16784
dreadztv,epic_d2cl,15673
dreadztv,justcooman,15402
dreadztv,topsonous,14180
dreadztv,evelone192,14178
dreadztv,sh4dowehhh,14053
dreadztv,tpabomah,13804
dreadztv,rostislav_999,13331
dreadztv,verni_shavermy,12842
dreadztv,godhunt,12506
dreadztv,generalqw,11233
glorious_e,pestily,89688
glorious_e,lvndmark,75131
glorious_e,summit1g,58519
glorious_e,shroud,45630
glorious_e,slushpuppy,31974
glorious_e,xqcow,28132
glorious_e,hyperrattv,27153
glorious_e,robn,25381
glorious_e,willerz,21908
glorious_e,hutchmf,17744
glorious_e,klean,17168
glorious_e,sigma,17041
glorious_e,grimmmz,12911
glorious_e,judd,11674
glorious_e,iitztimmy,11234
glorious_e,sodapoppin,10808
glorious_e,lirik,10182
vgbootcamp,vgbootcamp2,21926
vgbootcamp,xqcow,15128
maximilian_dood,xqcow,16210
maximilian_dood,sodapoppin,14062
maximilian_dood,shroud,13981
maximilian_dood,summit1g,12943
maximilian_dood,moistcr1tikal,12356
maximilian_dood,zackrawrr,11866
maximilian_dood,thegameawards,11317
slakun10,thegrefg,63265
slakun10,valorant,29365
rebeudeter,squeezie,33043
rebeudeter,waolol1,18494
rebeudeter,sardoche,17432
rebeudeter,solary,12454
rebeudeter,xari,12108
beyondthesummit,dreamleague,86793
beyondthesummit,ogadotapit,75328
beyondthesummit,esl_dota2,53041
beyondthesummit,topsonous,39998
beyondthesummit,gorgc,37750
beyondthesummit,masondota2,22443
beyondthesummit,qojqva,22018
beyondthesummit,moonstudio_en,20316
beyondthesummit,blastpremier,18805
beyondthesummit,esl_csgo,18318
beyondthesummit,cr1tdota,17834
beyondthesummit,w33haa,16278
beyondthesummit,epic_d2cl,14190
beyondthesummit,valorant,13987
beyondthesummit,quinndota,12532
beyondthesummit,dota2mc_ru,11935
beyondthesummit,dota2ruhub,11639
beyondthesummit,shroud,10931
beyondthesummit,esl_csgob,10708
its_iron,symfuhny,40189
its_iron,swagg,36490
its_iron,mutex,31451
its_iron,teepee,25045
its_iron,joewo,23970
its_iron,nickmercs,22236
its_iron,scump,11259
its_iron,shroud,10400
lvpes2,mixwell,79152
lvpes2,thegrefg,53468
lvpes2,valorant,34018
lvpes2,slakun10,27479
lvpes2,rubius,19769
lvpes2,sirmaza,15395
lvpes2,shahzam,11990
lvpes2,starwraith,11286
koil,xqcow,68387
koil,summit1g,61954
koil,ssaab,48969
koil,shotz,40177
koil,kyle,39832
koil,silent,37073
koil,sykkuno,32591
koil,penta,31979
koil,timmac,29489
koil,whippy,27855
koil,ray__c,27822
koil,ramee,25673
koil,shroud,25033
koil,sodapoppin,24154
koil,omie,23000
koil,pokelawls,22298
koil,uhsnow,21573
koil,kyliebitkin,19348
koil,nidas,17665
koil,moonmoon,16115
koil,mizkif,15976
koil,pestily,14987
koil,lysium,14465
koil,wolfabelle,13687
koil,pokimane,13288
koil,lirik,13002
koil,lunaoni,12844
koil,sayeedblack,12346
koil,trainwreckstv,12281
koil,uberhaxornova,11873
koil,lvndmark,11675
koil,nmplol,10378
sweetdreams,tsm_imperialhal,79182
sweetdreams,tfue,36923
sweetdreams,xqcow,18827
sweetdreams,taxi2g,16454
sweetdreams,sz_taisheen,15027
sweetdreams,valorant,11917
carreraaa,elspreen,47935
carreraaa,thegrefg,47596
carreraaa,coscu,41523
carreraaa,ibai,35250
carreraaa,rubius,22832
carreraaa,robleis,19189
carreraaa,goncho,18207
carreraaa,juansguarnizo,15048
carreraaa,drigo,14994
carreraaa,eldemente,10323
papaplatte,trymacs,51091
papaplatte,therealknossi,23434
papaplatte,unsympathisch_tv,22975
papaplatte,ungespielt,15961
papaplatte,revedtv,14364
papaplatte,xqcow,13843
papaplatte,real_bazzi,13025
papaplatte,tanzverbot,11696
papaplatte,shroud,10104
mutex,symfuhny,48354
mutex,swagg,47853
mutex,nickmercs,28021
mutex,teepee,25623
mutex,scump,18635
mutex,tfue,14463
mutex,xqcow,12090
mutex,sypherpk,11221
mutex,ninja,10493
tmxk319,yapyap30,35548
tmxk319,xkwhd,21567
tmxk319,wpghd321,13477
tmxk319,woowakgood,12336
tmxk319,tst1023,11662
jerma985,xqcow,25168
jerma985,moistcr1tikal,21583
jerma985,sodapoppin,19603
jerma985,mizkif,19375
jerma985,moonmoon,12131
jerma985,vargskelethor,11182
jerma985,pokelawls,10894
aussieantics,sypherpk,45996
aussieantics,clix,44188
aussieantics,sommerset,31326
aussieantics,bugha,26195
aussieantics,stableronaldo,21872
aussieantics,ninja,19513
aussieantics,nickeh30,19149
aussieantics,tfue,19127
aussieantics,x2twins,17777
aussieantics,reetlol,17646
aussieantics,scoped,13656
aussieantics,deyyszn,11982
aussieantics,benjyfishy,10689
aussieantics,xqcow,10192
aussieantics,buckefps,10044
ironmouse,nyanners,44490
ironmouse,veibae,26994
ironmouse,xqcow,23610
ironmouse,snuffy,22800
ironmouse,silvervale,21659
ironmouse,projektmelody,20208
ironmouse,sykkuno,18847
ironmouse,mizkif,18083
ironmouse,saruei,16571
ironmouse,sodapoppin,14647
ironmouse,moistcr1tikal,14364
ironmouse,lilypichu,13119
ironmouse,pokimane,12374
ironmouse,tectone,11210
ironmouse,shroud,10358
dmitry_lixxx,evelone192,75104
dmitry_lixxx,n3koglai,53789
dmitry_lixxx,strogo,52457
dmitry_lixxx,mokrivskyi,41935
dmitry_lixxx,weplaycsgo_ru,40902
dmitry_lixxx,paradeev1ch,36966
dmitry_lixxx,follentass,32164
dmitry_lixxx,quickhuntik,31768
dmitry_lixxx,koreshzy,30897
dmitry_lixxx,shadowkekw,30615
dmitry_lixxx,strogo1337,30527
dmitry_lixxx,kostbi4,27553
dmitry_lixxx,gensyxa,27131
dmitry_lixxx,evelone2004,26571
dmitry_lixxx,fruktozka,25931
dmitry_lixxx,pch3lk1n,25858
dmitry_lixxx,pokanoname,25282
dmitry_lixxx,recrent,24881
dmitry_lixxx,jojohf,24329
dmitry_lixxx,jesusavgn,23788
dmitry_lixxx,ekatze007,23098
dmitry_lixxx,gaechkatm,19857
dmitry_lixxx,karavay46,18471
dmitry_lixxx,rostislav_999,17680
dmitry_lixxx,s1mple,17210
dmitry_lixxx,mapke,16226
dmitry_lixxx,stray228,15369
dmitry_lixxx,keyeren,15073
dmitry_lixxx,dota2mc_ru,15029
dmitry_lixxx,guacamolemolly,13769
dmitry_lixxx,dota2ruhub,13043
dmitry_lixxx,modestal,12492
dmitry_lixxx,stanislaw89,12456
dmitry_lixxx,silvername,12028
dmitry_lixxx,icebergdoto,11297
dmitry_lixxx,fandercs,10652
dmitry_lixxx,verni_shavermy,10510
dmitry_lixxx,mazellovvv,10030
8cho,auronplay,79615
8cho,ibai,62965
8cho,juansguarnizo,60190
8cho,rubius,59664
8cho,thegrefg,50967
8cho,axozer,39259
8cho,sugussusana,29094
8cho,biyin_,25143
8cho,imantado,21960
8cho,lakshartnia,21225
8cho,carola,18397
8cho,karchez,17283
8cho,reborn_live,15604
8cho,iamcristinini,15218
8cho,deqiuv,14151
8cho,arigameplays,12363
8cho,elmariana,12093
8cho,polispol1,11805
8cho,illojuan,10430
hanryang1125,saddummy,31335
hanryang1125,kimdoe,27574
hanryang1125,yapyap30,22968
hanryang1125,pacific8815,21127
hanryang1125,nokduro,19212
hanryang1125,rooftopcat99,18904
hanryang1125,kss7749,18857
hanryang1125,runner0608,18793
hanryang1125,woowakgood,16798
hanryang1125,jungtaejune,16141
hanryang1125,tmxk319,16079
hanryang1125,ses836,14886
hanryang1125,pjs9073,14776
hanryang1125,naseongkim,14629
hanryang1125,overwatchkr,14185
hanryang1125,yumyumyu77,13285
hanryang1125,sonycast_,12814
hanryang1125,rkdthdus930,12288
bratishkinoff,evelone192,46145
bratishkinoff,buster,43252
bratishkinoff,n3koglai,43038
bratishkinoff,jesusavgn,38650
bratishkinoff,dmitry_lixxx,30501
bratishkinoff,paradeev1ch,26156
bratishkinoff,strogo,26046
bratishkinoff,follentass,25460
bratishkinoff,mokrivskyi,23667
bratishkinoff,jojohf,23576
bratishkinoff,recrent,22898
bratishkinoff,weplaycsgo_ru,22557
bratishkinoff,koreshzy,21454
bratishkinoff,shadowkekw,21370
bratishkinoff,mazellovvv,21355
bratishkinoff,by_owl,18441
bratishkinoff,gaechkatm,16534
bratishkinoff,evelone2004,16352
bratishkinoff,gensyxa,15134
bratishkinoff,strogo1337,15104
bratishkinoff,quickhuntik,13429
bratishkinoff,rostislav_999,13235
bratishkinoff,kostbi4,13085
bratishkinoff,dinablin,12912
bratishkinoff,fruktozka,12835
bratishkinoff,ekatze007,12471
bratishkinoff,des0ut,12422
bratishkinoff,pch3lk1n,12184
bratishkinoff,stray228,12013
bratishkinoff,pokanoname,11139
bratishkinoff,keyeren,10677
hitboxking,mixwell,94718
hitboxking,ibai,60540
hitboxking,thegrefg,56527
hitboxking,lvpes2,50460
hitboxking,valorant,35129
hitboxking,keznit1,32670
hitboxking,slakun10,31421
hitboxking,sirmaza,21280
hitboxking,rubius,21017
hitboxking,shahzam,16899
hitboxking,starwraith,16476
hitboxking,kyedae,12972
hitboxking,sinatraa,12815
hitboxking,illojuan,11774
s1mple,weplaycsgo_ru,40425
s1mple,strogo,17307
s1mple,shroud,14185
s1mple,valorant,13212
s1mple,xqcow,10927
s1mple,tarik,10817
antoinedaniel,domingo,53962
antoinedaniel,ponce,51350
antoinedaniel,mistermv,39116
antoinedaniel,etoiles,38588
antoinedaniel,joueur_du_grenier,38200
antoinedaniel,mynthos,28439
antoinedaniel,gotaga,25392
antoinedaniel,kamet0,24795
antoinedaniel,ultia,18860
antoinedaniel,lestream,18415
antoinedaniel,xari,18361
antoinedaniel,squeezie,17649
antoinedaniel,wankilstudio,16605
antoinedaniel,sardoche,16216
antoinedaniel,bagherajones,16095
antoinedaniel,samueletienne,14971
antoinedaniel,littlebigwhale,14659
antoinedaniel,tonton,14371
antoinedaniel,shisheyu_mayamoto,13142
antoinedaniel,rivenzi,12837
antoinedaniel,maghla,12833
antoinedaniel,drfeelgood,12800
antoinedaniel,jeeltv,12381
antoinedaniel,solary,11496
antoinedaniel,jeanmassiet,11166
antoinedaniel,shaunz,10941
antoinedaniel,locklear,10089
otzdarva,xqcow,13926
carola,ibai,77970
carola,thegrefg,60786
carola,rubius,55396
carola,juansguarnizo,45982
carola,iamcristinini,30132
carola,illojuan,25340
carola,karchez,21612
carola,elxokas,20489
carola,knekro,17377
carola,lakshartnia,15479
carola,sugussusana,15346
carola,reborn_live,13919
carola,imantado,13180
carola,tvander,12859
carola,mayichi,12676
carola,elmariana,11968
carola,polispol1,11768
carola,menostrece,10903
carola,coscu,10465
carola,mixwell,10378
carola,luzu,10343
rakin,valorant_br,30395
rakin,sacy,17714
rakin,sonecarox,14317
rakin,revolta,12257
rakin,valorant,11840
lol_nemesis,loltyler1,43515
lol_nemesis,thebausffs,32739
lol_nemesis,ratirl,31853
lol_nemesis,tfblade,25649
lol_nemesis,midbeast,22215
lol_nemesis,xqcow,20312
lol_nemesis,shroud,14005
lol_nemesis,tobiasfate,12716
lol_nemesis,valorant,12606
lol_nemesis,sanchovies,11168
lol_nemesis,solarbacca,10714
lol_nemesis,sneakylol,10335
biyin_,ibai,64433
biyin_,juansguarnizo,60266
biyin_,rubius,57259
biyin_,thegrefg,56480
biyin_,iamcristinini,17267
biyin_,reborn_live,15546
biyin_,sugussusana,15491
biyin_,karchez,15075
biyin_,carola,14849
biyin_,imantado,14252
biyin_,lakshartnia,13631
biyin_,elmariana,12645
biyin_,deqiuv,11719
biyin_,polispol1,11149
biyin_,luzu,10291
iamcristinini,ibai,73829
iamcristinini,thegrefg,64035
iamcristinini,rubius,50148
iamcristinini,juansguarnizo,39095
iamcristinini,illojuan,18015
iamcristinini,lakshartnia,17841
iamcristinini,sugussusana,16876
iamcristinini,mayichi,16239
iamcristinini,karchez,14584
iamcristinini,knekro,12032
iamcristinini,paracetamor,11033
iamcristinini,tvander,10724
iamcristinini,imantado,10594
iamcristinini,reborn_live,10121
jasper7se,stylishnoob4,80484
jasper7se,spygea,50926
jasper7se,sasatikk,39884
jasper7se,sutanmi,31168
jasper7se,lazvell,26885
jasper7se,k4sen,26618
jasper7se,kato_junichi0817,24262
jasper7se,rtainjapan,22033
jasper7se,ta1yo_tv,19151
jasper7se,makiba7,18823
jasper7se,valorant,16314
jasper7se,kanae_2434,12744
joewo,swagg,48436
joewo,symfuhny,39548
joewo,mutex,30035
joewo,teepee,27992
joewo,nickmercs,26044
joewo,scump,17280
joewo,tfue,11183
stableronaldo,sypherpk,35712
stableronaldo,tfue,20302
stableronaldo,xqcow,17061
stableronaldo,valorant,10188
rainbow6,valorant,14465
rainbow6,shroud,12118
arigameplays,juansguarnizo,59132
arigameplays,thegrefg,51657
arigameplays,auronplay,46278
arigameplays,ibai,42082
arigameplays,rubius,41295
arigameplays,axozer,25203
arigameplays,elmariana,22669
arigameplays,biyin_,17409
arigameplays,karchez,13651
arigameplays,elded,13522
arigameplays,iamcristinini,12080
arigameplays,carola,11945
arigameplays,lakshartnia,10195
arigameplays,imantado,10189
snip3down,tsm_imperialhal,47264
snip3down,sweetdreams,22596
snip3down,tfue,19716
snip3down,xqcow,19240
snip3down,summit1g,16211
snip3down,valorant,12973
cyr,mizkif,76684
cyr,xqcow,71853
cyr,sodapoppin,65614
cyr,nmplol,48497
cyr,esfandtv,46813
cyr,hasanabi,42304
cyr,pokelawls,35048
cyr,summit1g,34968
cyr,emiru,34612
cyr,shroud,29709
cyr,pokimane,28580
cyr,richwcampbell,28149
cyr,maya,26366
cyr,zackrawrr,24385
cyr,disguisedtoast,23781
cyr,qtcinderella,23727
cyr,trainwreckstv,21774
cyr,myth,20404
cyr,lirik,20326
cyr,tectone,19914
cyr,moonmoon,19236
cyr,willneff,18229
cyr,moistcr1tikal,18174
cyr,loltyler1,17397
cyr,erobb221,16169
cyr,nymn,15647
cyr,roflgator,15535
cyr,sykkuno,15144
cyr,forsen,15041
cyr,simply,14434
cyr,greekgodx,14050
cyr,jschlatt,13948
cyr,lilypichu,13939
cyr,koil,13777
cyr,lacari,11507
cyr,pestily,11258
cyr,fuslie,11251
cyr,justaminx,10548
etoiles,ponce,56160
etoiles,kamet0,49593
etoiles,gotaga,43295
etoiles,mistermv,33610
etoiles,sardoche,27570
etoiles,squeezie,25204
etoiles,xari,24101
etoiles,solary,23653
etoiles,lestream,22179
etoiles,joueur_du_grenier,20899
etoiles,samueletienne,18441
etoiles,shaunz,18294
etoiles,mynthos,17418
etoiles,ultia,15996
etoiles,rebeudeter,15805
etoiles,locklear,14133
etoiles,tonton,13837
etoiles,rivenzi,13772
etoiles,waolol1,13679
etoiles,littlebigwhale,13410
etoiles,wankilstudio,13262
etoiles,jeeltv,12788
etoiles,maghla,11677
etoiles,imsofresh,10556
jltomy,kamet0,40898
jltomy,rebeudeter,33862
jltomy,squeezie,26067
jltomy,nateos,25812
jltomy,waolol1,14026
jltomy,locklear,13584
jltomy,lebouseuh,13183
jltomy,pauleta_twitch,10686
