source,target,weight
ampeterby7,polispol1,14846
ampeterby7,arigameplays,14810
ampeterby7,folagorlives,14736
ampeterby7,menostrece,14543
ampeterby7,elded,14257
ampeterby7,kolderiu,13117
ampeterby7,nilojeda,12914
ampeterby7,mayichi,12817
ampeterby7,ernesbarbeq,12685
ampeterby7,llobeti4,12561
ampeterby7,tvander,12559
ampeterby7,elchiringuitotv,12390
ampeterby7,knekro,11837
ampeterby7,ricoy23,11137
ampeterby7,cacho01,10820
ampeterby7,gemita,10663
mrsavage,ninja,35283
mrsavage,sommerset,30799
mrsavage,nickeh30,28168
mrsavage,sypherpk,21635
mrsavage,stableronaldo,18275
mrsavage,scoped,16802
mrsavage,tfue,16208
mrsavage,noahreyli,15645
mrsavage,saevid,15364
mrsavage,thegrefg,14667
mrsavage,ranger,14492
mrsavage,vadeal,14363
mrsavage,xqcow,13701
mrsavage,nickmercs,12308
mrsavage,reetlol,11693
mrsavage,muzz,10850
mrsavage,trymacs,10041
amar,trymacs,103057
amar,eliasn97,98002
amar,montanablack88,69926
amar,gamerbrother,39511
amar,niklaswilson,31194
amar,mckytv,30361
amar,sidneyeweka,30331
amar,vadeal,30254
amar,katoo,29134
amar,karmafnr,26948
amar,xrohat,22911
amar,mongraal,22800
amar,unsympathisch_tv,20318
amar,tisischubech,19285
amar,therealknossi,17181
amar,eldos_fifa,16978
amar,smexysyt,16834
amar,derkelleryt,16321
amar,mrsavage,15267
amar,xthesolutiontv,15034
amar,real_bazzi,14712
amar,aquav2_,14165
amar,feelfifaandgamingtv,13922
amar,repaz,13452
amar,clix,13446
amar,letshe,12963
amar,noahreyli,12481
amar,ungespielt,11489
amar,iamtabaktv,11326
amar,moauba,10735
amar,painlivestream,10508
amar,ninja,10084
amar,bastighg,10067
noway4u_sir,tolkinlol,67627
noway4u_sir,primeleague,55160
noway4u_sir,summonersinnlive,43055
noway4u_sir,solaaaa,36464
noway4u_sir,sologesang,31257
noway4u_sir,trymacs,23791
noway4u_sir,ratirl,18109
noway4u_sir,rekkles,16352
noway4u_sir,thebausffs,14518
noway4u_sir,pietsmiet,11966
noway4u_sir,shroud,10839
noway4u_sir,unsympathisch_tv,10778
noway4u_sir,xqcow,10727
alexelcapo,elxokas,97381
alexelcapo,ibai,95225
alexelcapo,illojuan,84651
alexelcapo,thegrefg,54775
alexelcapo,rubius,54476
alexelcapo,knekro,51049
alexelcapo,auronplay,38585
alexelcapo,jujalag,32097
alexelcapo,lvpes,31457
alexelcapo,chusommontero,30014
alexelcapo,el_yuste,28959
alexelcapo,lolitofdez,28815
alexelcapo,werlyb,28353
alexelcapo,menostrece,26142
alexelcapo,jaggerprincesa,25495
alexelcapo,soyfelipez360,24592
alexelcapo,elmiillor,23219
alexelcapo,g4g_revenant,22796
alexelcapo,luzu,20575
alexelcapo,ernesbarbeq,19759
alexelcapo,juansguarnizo,18580
alexelcapo,bystaxx,17196
alexelcapo,folagorlives,17189
alexelcapo,elrichmc,17120
alexelcapo,carola,17005
alexelcapo,iamcristinini,16769
alexelcapo,elbokeron,15828
alexelcapo,esportmaniacos,15752
alexelcapo,tvander,15241
alexelcapo,masi_rodriguez,14992
alexelcapo,reventxz,14523
alexelcapo,mixwell,14026
alexelcapo,papigavitv,13540
alexelcapo,littleragergirl,13439
alexelcapo,zeling,13165
alexelcapo,silithur,12942
alexelcapo,lec,12038
alexelcapo,th3antonio,11679
alexelcapo,elisawavess,11418
alexelcapo,mayichi,10223
alexelcapo,olliegamerz,10189
alexelcapo,elspreen,10064
jankos,lec,97320
jankos,lcs,71307
jankos,loltyler1,70649
jankos,lck,52217
jankos,lol_nemesis,42891
jankos,rekkles,39068
jankos,ratirl,32670
jankos,lpl,32125
jankos,thebausffs,31874
jankos,midbeast,31349
jankos,xqcow,28034
jankos,tfblade,24473
jankos,sodapoppin,18995
jankos,shroud,16716
jankos,noway4u_sir,16063
jankos,sneakylol,15290
jankos,k3soju,14672
jankos,mizkif,13616
jankos,rybsonlol_,13568
jankos,karasmai,13225
jankos,tarzaned,13181
jankos,tobiasfate,12794
jankos,lvpes,12748
jankos,otplol_,11538
jankos,xayoo_,11474
jankos,pokimane,11263
jankos,nightblue3,11234
jankos,sanchovies,11036
jankos,werlyb,10720
jankos,summit1g,10331
jankos,trainwreckstv,10078
jankos,targamas1,10048
gafallen,gaules,130730
gafallen,liminhag0d,51978
gafallen,mch_agg,46144
gafallen,yoda,26330
gafallen,s1mple,22286
gafallen,lucasteles2,21428
gafallen,loud_coringa,16312
gafallen,jukes,16176
gafallen,rnakano,16112
gafallen,yayahuz,15821
gafallen,tixinhadois,15441
gafallen,nahzinhaa,15312
gafallen,imh0nda,14905
gafallen,sacy,14592
gafallen,vsmzin,14345
gafallen,tteuw,12035
gafallen,rakin,10627
elisabetetv,ijenz,27593
elisabetetv,pekeasmr,25923
elisabetetv,leynainu,24224
elisabetetv,xqcow,12681
elisabetetv,ibai,11441
elisabetetv,malinkaa98,11004
elisabetetv,thenicolet,10562
elisabetetv,thegrefg,10521
elisabetetv,elxokas,10338
ponce,zerator,61118
ponce,sardoche,42952
ponce,squeezie,37096
ponce,xari,35682
ponce,samueletienne,30562
ponce,rivenzi,26706
ponce,ultia,25704
ponce,tonton,21847
ponce,solary,19211
ponce,shaunz,16327
ponce,rebeudeter,16135
ponce,shisheyu_mayamoto,13483
ponce,traytonlol,12674
ponce,rekkles,12639
ponce,waolol1,12434
ponce,rhobalas_lol,10949
tumblurr,zanoxvii,89753
tumblurr,xiuder_,20244
tumblurr,vivalafazza,14217
tumblurr,yoshi93,13968
jltomy,kamet0,58387
jltomy,rebeudeter,36890
jltomy,squeezie,32705
jltomy,sardoche,31583
jltomy,otplol_,27853
jltomy,nateos,26437
jltomy,lebouseuh,23723
jltomy,pauleta_twitch,19977
jltomy,waolol1,19885
jltomy,locklear,18250
jltomy,yomax,16463
jltomy,thekairi78,16299
jltomy,nikof,13624
jltomy,nisqyy,12856
jltomy,zwave69,12456
jltomy,solary,12387
jltomy,jolavanille,12003
jltomy,yassencore,11769
jltomy,kaydop,11535
jltomy,rekkles,11504
jltomy,zerator,11081
jltomy,ponce,10985
jltomy,minos,10161
chap_gg,otplol_,121795
chap_gg,kamet0,114805
chap_gg,sardoche,96503
chap_gg,solary,76464
chap_gg,domingo,59770
chap_gg,gotaga,58935
chap_gg,rhobalas_lol,52611
chap_gg,traytonlol,50495
chap_gg,waolol1,47800
chap_gg,rekkles,41566
chap_gg,marexlol,40936
chap_gg,nisqyy,39352
chap_gg,zerator,37829
chap_gg,etoiles,35517
chap_gg,shaunz,33347
chap_gg,squeezie,31912
chap_gg,ponce,31028
chap_gg,rebeudeter,27973
chap_gg,crocodyle_lol,26466
chap_gg,corobizar,25419
chap_gg,xari,23921
chap_gg,mistermv,23291
chap_gg,imsofresh,22222
chap_gg,gobgg,20084
chap_gg,jltomy,19961
chap_gg,sixentv,19888
chap_gg,jlamaru,18438
chap_gg,lestream,17687
chap_gg,lcs,16580
chap_gg,vetheo,16283
chap_gg,jbzzed,15575
chap_gg,skyyart,14551
chap_gg,targamas1,14304
chap_gg,voltariux,14225
chap_gg,samueletienne,13950
chap_gg,locklear,13588
chap_gg,un33d,13557
chap_gg,lec,13236
chap_gg,joueur_du_grenier,13108
chap_gg,tikyjr,12049
chap_gg,pasdebol_tft,11729
chap_gg,faker,11615
chap_gg,tonton,11458
chap_gg,loltyler1,11330
chap_gg,kaydop,10229
chap_gg,laink,10202
prodval,sinatraa,90081
prodval,shahzam,84831
prodval,tarik,84336
prodval,tenz,58964
prodval,sick_cs,54623
prodval,wardell,54219
prodval,subroza,51985
prodval,valorant,51628
prodval,s0mcs,41569
prodval,shroud,33148
prodval,shanks_ttv,31419
prodval,xqcow,30886
prodval,yayster,12925
prodval,vinnie,10335
gamerbrother,trymacs,72597
gamerbrother,tisischubech,54046
gamerbrother,montanablack88,45561
gamerbrother,smexysyt,38746
gamerbrother,niklaswilson,28931
gamerbrother,iamtabaktv,22200
gamerbrother,sidneyeweka,19207
gamerbrother,unsympathisch_tv,14688
gamerbrother,mckytv,14601
gamerbrother,karmafnr,13905
gamerbrother,tim_latka,12236
gamerbrother,xrohat,11896
gamerbrother,moauba,11260
gamerbrother,painlivestream,10600
tubbolive,wilbursoot,89346
handongsuk,lck_korea,69285
handongsuk,yapyap30,58725
handongsuk,pjs9073,54084
handongsuk,tmxk319,49389
handongsuk,hanryang1125,48849
handongsuk,wpghd321,47847
handongsuk,saddummy,46203
handongsuk,pacific8815,43823
handongsuk,runner0608,42866
handongsuk,lol_woolf,42343
handongsuk,ses836,42235
handongsuk,nodolly,40898
handongsuk,zilioner,38516
handongsuk,inecr7024,35790
handongsuk,rhdowgps,33941
handongsuk,looksam,32551
handongsuk,rkdthdus930,31699
handongsuk,mlchoins,27594
handongsuk,yumyumyu77,26866
handongsuk,paka9999,25687
handongsuk,johnny3047258,24969
handongsuk,xkwhd,23878
handongsuk,necklet880707,23479
handongsuk,rngudwnswkd,22705
handongsuk,so_urf,22115
handongsuk,lol_cuvee,21908
handongsuk,yeji429,20359
handongsuk,skswhdkgo1,20181
handongsuk,kangqui,20111
handongsuk,sn400ja,19736
handongsuk,tst1023,19648
handongsuk,kimdoe,19575
handongsuk,nokduro,19322
handongsuk,naseongkim,19261
handongsuk,woowakgood,19100
handongsuk,nanajam777,18856
handongsuk,jdm2088,18395
handongsuk,snarang,18050
handongsuk,rooftopcat99,15963
handongsuk,lol_ambition,14529
handongsuk,obm1025,14230
handongsuk,portialyn,14011
handongsuk,kss7749,13239
handongsuk,sorammmm,12943
handongsuk,yagubu,12376
handongsuk,yoowooyang,12328
handongsuk,sonycast_,12114
handongsuk,sooflower,11707
handongsuk,swab85,11610
handongsuk,woohankyung,11587
handongsuk,leechunhyang,11252
handongsuk,rhdgurwns,10866
handongsuk,maoruya,10574
werlyb,zeling,13256
rainbow6,shroud,16081
rainbow6,xqcow,13227
rainbow6,rocketleague,10846
silvername,verni_shavermy,41746
silvername,voodoosh,25108
silvername,stray228,21704
silvername,weplaycsgo_ru,18715
silvername,terablade_hs,15058
silvername,ybicanoooobov,14038
silvername,topsonous,13757
silvername,tpabomah,12390
mckytv,montanablack88,113866
mckytv,trymacs,85428
mckytv,therealknossi,53923
mckytv,real_bazzi,52315
mckytv,xrohat,48319
mckytv,spartatheoriginal,38460
mckytv,unsympathisch_tv,32756
mckytv,qseng66,29978
mckytv,ungespielt,28083
mckytv,nrwbenjo,24699
mckytv,xthesolutiontv,18791
mckytv,repaz,17554
mckytv,tanzverbot,16169
mckytv,sidneyeweka,14128
mckytv,papaplatte,13892
mckytv,niklaswilson,12271
mckytv,tonyy_c,12112
mckytv,slavikjunge685,11009
mckytv,noway4u_sir,10344
smallant,xqcow,18442
smallant,sodapoppin,10678
duellinksmeta,farfa,16870
duellinksmeta,gamesdonequick,14559
duellinksmeta,xqcow,14080
duellinksmeta,moistcr1tikal,13184
duellinksmeta,loltyler1,11253
duellinksmeta,lec,10103
recrent,silvername,22917
recrent,weplaycsgo_ru,21996
recrent,s1mple,21578
recrent,stray228,15940
recrent,strogo,14422
recrent,voodoosh,13149
recrent,whoplohoyparen,12904
recrent,rostislav_999,10938
recrent,shadowkekw,10514
foolish_gamers,karlnetwork,88351
foolish_gamers,wilbursoot,71056
foolish_gamers,quackity,66239
foolish_gamers,karljacobs,64767
foolish_gamers,philza,64069
foolish_gamers,tubbolive,62346
foolish_gamers,ranboolive,60932
foolish_gamers,georgenotfound,56563
foolish_gamers,punz,55380
foolish_gamers,tommyinnit,53994
foolish_gamers,manatreed,53694
foolish_gamers,sapnapalt,51789
foolish_gamers,tubbo,48721
foolish_gamers,jackmanifoldtv,44321
foolish_gamers,sapnap,42496
foolish_gamers,tinakitten,40257
foolish_gamers,thisisnotgeorgenotfound,37681
foolish_gamers,quackitytoo,34893
foolish_gamers,sneegsnag,34802
foolish_gamers,sykkuno,24662
foolish_gamers,nihachu,24644
foolish_gamers,hannahxxrose,21684
foolish_gamers,smajor,16002
foolish_gamers,schlatt,15950
foolish_gamers,vgumiho,14266
foolish_gamers,xqcow,14073
foolish_gamers,fuslie,13427
foolish_gamers,pokimane,12655
foolish_gamers,jschlatt,11898
foolish_gamers,ray__c,10967
foolish_gamers,natsumiii,10183
carola,ibai,113221
carola,elxokas,103481
carola,thegrefg,96362
carola,rubius,88365
carola,illojuan,74921
carola,juansguarnizo,74711
carola,lolitofdez,57924
carola,iamcristinini,54087
carola,luzu,41113
carola,reborn_live,36578
carola,karchez,33262
carola,menostrece,30122
carola,xxxthefocusxxx,30093
carola,knekro,29207
carola,mayichi,25230
carola,polispol1,24938
carola,elisawavess,24526
carola,elmariana,23482
carola,tvander,22926
carola,lakshartnia,21955
carola,ernesbarbeq,21942
carola,robleis,20573
carola,elded,18408
carola,ricoy23,17907
carola,folagorlives,17715
carola,jaggerprincesa,17476
carola,zormanworld,16685
carola,silithur,16543
carola,elspreen,16386
carola,werlyb,16306
carola,papigavitv,14837
carola,lvpes,14764
carola,zeling,14411
carola,perxitaa,14036
carola,olliegamerz,13614
carola,rapturrs,13486
carola,staryuuki,12968
carola,spursito,12517
carola,reventxz,11979
carola,zilverk,11798
carola,g4g_revenant,11489
carola,el_yuste,11437
carola,twitchrivals_es,11158
carola,elbokeron,11055
carola,missasinfonia,10512
carola,imantado,10211
mixwell,thegrefg,61326
mixwell,rubius,45584
mixwell,shahzam,29934
mixwell,zok3r,27748
mixwell,sirmaza,26671
mixwell,starwraith,25518
mixwell,valorant,24230
mixwell,sergiofferra,22878
mixwell,uri_rp,21893
mixwell,sinatraa,21232
mixwell,tenz,20536
mixwell,ulises,20172
mixwell,werlyb,18258
mixwell,tarik,17608
mixwell,nats,14556
mixwell,robleis,11153
mixwell,sick_cs,11117
mixwell,valorant_la,10632
mixwell,shroud,10459
hiko,tarik,79010
hiko,shahzam,75216
hiko,wardell,57933
hiko,valorant,55550
hiko,sick_cs,53623
hiko,shroud,50494
hiko,sinatraa,49580
hiko,tenz,47708
hiko,subroza,41834
hiko,prodval,33489
hiko,xqcow,32515
hiko,iitztimmy,27282
hiko,pokimane,26381
hiko,s0mcs,26069
hiko,jasonr,24308
hiko,nats,20186
hiko,shanks_ttv,19266
hiko,nadeshot,16951
hiko,loltyler1,16196
hiko,summit1g,15319
hiko,nerdstreet,15145
hiko,ninja,14883
hiko,kyedae,13857
hiko,mizkif,13552
hiko,ploo,13040
hiko,lcs,12496
hiko,myth,12133
hiko,lec,12120
hiko,s1mple,11942
hiko,nickmercs,11325
hiko,trainwreckstv,11031
hiko,yayster,10139
kendinemuzisyen,wtcn,99529
kendinemuzisyen,sizophren,57199
kendinemuzisyen,mithrain,23790
kendinemuzisyen,ubeka_,22994
kendinemuzisyen,saamtwo,22907
kendinemuzisyen,valorant_esports_tr,22189
kendinemuzisyen,rraenee,22040
kendinemuzisyen,pqueen,21052
kendinemuzisyen,zeusidiouss,20017
kendinemuzisyen,pauratv,17878
kendinemuzisyen,pankyy,16353
kendinemuzisyen,unlostv,15666
kendinemuzisyen,uthenera,15428
kendinemuzisyen,legoo,13837
kendinemuzisyen,nympeaaa,13580
kendinemuzisyen,videoyun,12213
kendinemuzisyen,mujs_,10422
kendinemuzisyen,russzfps,10203
kendinemuzisyen,vladimirpetrenko,10187
forsen,xqcow,87498
forsen,sodapoppin,66254
forsen,mizkif,44291
forsen,loltyler1,39575
forsen,lirik,38121
forsen,pokelawls,36114
forsen,nmplol,31292
forsen,summit1g,31263
forsen,shroud,28716
forsen,trainwreckstv,27963
forsen,gamesdonequick,26354
forsen,hasanabi,25541
forsen,zackrawrr,24445
forsen,nymn,24298
forsen,moonmoon,24084
forsen,lec,22860
forsen,skippypoppin,22661
forsen,quin69,21486
forsen,greekgodx,21105
forsen,lcs,18629
forsen,veibae,17858
forsen,pokimane,17561
forsen,moistcr1tikal,17188
forsen,maya,16723
forsen,lacari,13923
forsen,imaqtpie,13584
forsen,zoil,13408
forsen,lck,12417
forsen,sykkuno,11892
forsen,ratirl,11765
forsen,k3soju,11552
forsen,roflgator,11267
forsen,jerma985,11218
forsen,nl_kripp,10732
gronkh,gronkhtv,54450
gronkh,royalphunk,30826
gronkh,montanablack88,28528
gronkh,pietsmiet,23445
gronkh,trymacs,19774
gronkh,xpandorya,17694
gronkh,therealknossi,15991
gronkh,ungespielt,15802
gronkh,maxim,15528
gronkh,mckytv,13866
gronkh,shurjoka,13409
gronkh,jennyan,12972
gronkh,noway4u_sir,12710
gronkh,shlorox,10686
imaqtpie,loltyler1,75319
imaqtpie,lcs,50049
imaqtpie,lec,47477
imaqtpie,sodapoppin,38893
imaqtpie,xqcow,37541
imaqtpie,lck,27737
imaqtpie,sneakylol,24948
imaqtpie,mizkif,24617
imaqtpie,shroud,23694
imaqtpie,scarra,22947
imaqtpie,ratirl,21917
imaqtpie,summit1g,21406
imaqtpie,moonmoon,20842
imaqtpie,midbeast,20210
imaqtpie,jankos,19209
imaqtpie,k3soju,18836
imaqtpie,tfblade,18142
imaqtpie,lol_nemesis,17620
imaqtpie,lirik,16731
imaqtpie,veibae,16492
imaqtpie,shiphtur,16100
imaqtpie,thebausffs,15999
imaqtpie,zackrawrr,15325
imaqtpie,pokelawls,15174
imaqtpie,skippypoppin,15082
imaqtpie,pokimane,14550
imaqtpie,trainwreckstv,14403
imaqtpie,tobiasfate,14352
imaqtpie,lpl,13979
imaqtpie,rekkles,13833
imaqtpie,pobelter,13178
